,age,fund,salary,salary_scale,contribution
5959,-0.568603515625,-0.860595703125,-0.088134765625,-0.606689453125,0.250732421875
5960,0.431396484375,0.139404296875,0.911865234375,0.393310546875,-0.749267578125
5961,0.931396484375,-0.360595703125,0.411865234375,-0.106689453125,-0.249267578125
5962,-0.068603515625,0.639404296875,-0.588134765625,0.893310546875,0.750732421875
5963,-0.318603515625,-0.110595703125,0.661865234375,-0.856689453125,-0.499267578125
5964,0.681396484375,0.889404296875,-0.338134765625,0.143310546875,0.500732421875
5965,0.181396484375,-0.610595703125,-0.838134765625,-0.356689453125,0.000732421875
5966,-0.818603515625,0.389404296875,0.161865234375,0.643310546875,-0.999267578125
5967,-0.756103515625,-0.548095703125,0.974365234375,0.830810546875,-0.061767578125
5968,0.243896484375,0.451904296875,-0.025634765625,-0.169189453125,0.938232421875
5969,0.743896484375,-0.048095703125,-0.525634765625,0.330810546875,0.438232421875
5970,-0.256103515625,0.951904296875,0.474365234375,-0.669189453125,-0.561767578125
5971,-0.006103515625,-0.298095703125,-0.275634765625,0.580810546875,0.188232421875
5972,0.993896484375,0.701904296875,0.724365234375,-0.419189453125,-0.811767578125
5973,0.493896484375,-0.798095703125,0.224365234375,0.080810546875,-0.311767578125
5974,-0.506103515625,0.201904296875,-0.775634765625,-0.919189453125,0.688232421875
5975,-0.631103515625,-0.173095703125,0.349365234375,-0.294189453125,0.813232421875
5976,0.368896484375,0.826904296875,-0.650634765625,0.705810546875,-0.186767578125
5977,0.868896484375,-0.673095703125,-0.150634765625,-0.794189453125,-0.686767578125
5978,-0.131103515625,0.326904296875,0.849365234375,0.205810546875,0.313232421875
5979,-0.381103515625,-0.923095703125,-0.900634765625,-0.044189453125,-0.936767578125
5980,0.618896484375,0.076904296875,0.099365234375,0.955810546875,0.063232421875
5981,0.118896484375,-0.423095703125,0.599365234375,-0.544189453125,0.563232421875
5982,-0.881103515625,0.576904296875,-0.400634765625,0.455810546875,-0.436767578125
5983,-0.912353515625,-0.954345703125,0.443115234375,-0.825439453125,0.031982421875
5984,0.087646484375,0.045654296875,-0.556884765625,0.174560546875,-0.968017578125
5985,0.587646484375,-0.454345703125,-0.056884765625,-0.325439453125,-0.468017578125
5986,-0.412353515625,0.545654296875,0.943115234375,0.674560546875,0.531982421875
5987,-0.162353515625,-0.204345703125,-0.806884765625,-0.575439453125,-0.218017578125
5988,0.837646484375,0.795654296875,0.193115234375,0.424560546875,0.781982421875
5989,0.337646484375,-0.704345703125,0.693115234375,-0.075439453125,0.281982421875
5990,-0.662353515625,0.295654296875,-0.306884765625,0.924560546875,-0.718017578125
5991,-0.537353515625,-0.329345703125,0.818115234375,0.299560546875,-0.843017578125
5992,0.462646484375,0.670654296875,-0.181884765625,-0.700439453125,0.156982421875
5993,0.962646484375,-0.829345703125,-0.681884765625,0.799560546875,0.656982421875
5994,-0.037353515625,0.170654296875,0.318115234375,-0.200439453125,-0.343017578125
5995,-0.287353515625,-0.579345703125,-0.431884765625,0.049560546875,0.906982421875
5996,0.712646484375,0.420654296875,0.568115234375,-0.950439453125,-0.093017578125
5997,0.212646484375,-0.079345703125,0.068115234375,0.549560546875,-0.593017578125
5998,-0.787353515625,0.920654296875,-0.931884765625,-0.450439453125,0.406982421875
5999,-0.849853515625,-0.016845703125,-0.244384765625,-0.012939453125,0.594482421875
6000,0.150146484375,0.983154296875,0.755615234375,0.987060546875,-0.405517578125
6001,0.650146484375,-0.516845703125,0.255615234375,-0.512939453125,-0.905517578125
6002,-0.349853515625,0.483154296875,-0.744384765625,0.487060546875,0.094482421875
6003,-0.099853515625,-0.766845703125,0.505615234375,-0.262939453125,-0.655517578125
6004,0.900146484375,0.233154296875,-0.494384765625,0.737060546875,0.344482421875
6005,0.400146484375,-0.266845703125,-0.994384765625,-0.762939453125,0.844482421875
6006,-0.599853515625,0.733154296875,0.005615234375,0.237060546875,-0.155517578125
6007,-0.724853515625,-0.641845703125,-0.619384765625,0.612060546875,-0.280517578125
6008,0.275146484375,0.358154296875,0.380615234375,-0.387939453125,0.719482421875
6009,0.775146484375,-0.141845703125,0.880615234375,0.112060546875,0.219482421875
6010,-0.224853515625,0.858154296875,-0.119384765625,-0.887939453125,-0.780517578125
6011,-0.474853515625,-0.391845703125,0.130615234375,0.862060546875,0.469482421875
6012,0.525146484375,0.608154296875,-0.869384765625,-0.137939453125,-0.530517578125
6013,0.025146484375,-0.891845703125,-0.369384765625,0.362060546875,-0.030517578125
6014,-0.974853515625,0.108154296875,0.630615234375,-0.637939453125,0.969482421875
6015,-0.982666015625,-0.102783203125,0.247802734375,0.479248046875,-0.116455078125
6016,0.017333984375,0.897216796875,-0.752197265625,-0.520751953125,0.883544921875
6017,0.517333984375,-0.602783203125,-0.252197265625,0.979248046875,0.383544921875
6018,-0.482666015625,0.397216796875,0.747802734375,-0.020751953125,-0.616455078125
6019,-0.232666015625,-0.852783203125,-0.502197265625,0.229248046875,0.133544921875
6020,0.767333984375,0.147216796875,0.497802734375,-0.770751953125,-0.866455078125
6021,0.267333984375,-0.352783203125,0.997802734375,0.729248046875,-0.366455078125
6022,-0.732666015625,0.647216796875,-0.002197265625,-0.270751953125,0.633544921875
6023,-0.607666015625,-0.727783203125,0.622802734375,-0.895751953125,0.758544921875
6024,0.392333984375,0.272216796875,-0.377197265625,0.104248046875,-0.241455078125
6025,0.892333984375,-0.227783203125,-0.877197265625,-0.395751953125,-0.741455078125
6026,-0.107666015625,0.772216796875,0.122802734375,0.604248046875,0.258544921875
6027,-0.357666015625,-0.477783203125,-0.127197265625,-0.645751953125,-0.991455078125
6028,0.642333984375,0.522216796875,0.872802734375,0.354248046875,0.008544921875
6029,0.142333984375,-0.977783203125,0.372802734375,-0.145751953125,0.508544921875
6030,-0.857666015625,0.022216796875,-0.627197265625,0.854248046875,-0.491455078125
6031,-0.795166015625,-0.915283203125,-0.439697265625,0.666748046875,-0.553955078125
6032,0.204833984375,0.084716796875,0.560302734375,-0.333251953125,0.446044921875
6033,0.704833984375,-0.415283203125,0.060302734375,0.166748046875,0.946044921875
6034,-0.295166015625,0.584716796875,-0.939697265625,-0.833251953125,-0.053955078125
6035,-0.045166015625,-0.165283203125,0.810302734375,0.916748046875,0.696044921875
6036,0.954833984375,0.834716796875,-0.189697265625,-0.083251953125,-0.303955078125
6037,0.454833984375,-0.665283203125,-0.689697265625,0.416748046875,-0.803955078125
6038,-0.545166015625,0.334716796875,0.310302734375,-0.583251953125,0.196044921875
6039,-0.670166015625,-0.290283203125,-0.814697265625,-0.208251953125,0.321044921875
6040,0.329833984375,0.709716796875,0.185302734375,0.791748046875,-0.678955078125
6041,0.829833984375,-0.790283203125,0.685302734375,-0.708251953125,-0.178955078125
6042,-0.170166015625,0.209716796875,-0.314697265625,0.291748046875,0.821044921875
6043,-0.420166015625,-0.540283203125,0.435302734375,-0.458251953125,-0.428955078125
6044,0.579833984375,0.459716796875,-0.564697265625,0.541748046875,0.571044921875
6045,0.079833984375,-0.040283203125,-0.064697265625,-0.958251953125,0.071044921875
6046,-0.920166015625,0.959716796875,0.935302734375,0.041748046875,-0.928955078125
6047,-0.888916015625,-0.571533203125,-0.970947265625,-0.677001953125,0.539794921875
6048,0.111083984375,0.428466796875,0.029052734375,0.322998046875,-0.460205078125
6049,0.611083984375,-0.071533203125,0.529052734375,-0.177001953125,-0.960205078125
6050,-0.388916015625,0.928466796875,-0.470947265625,0.822998046875,0.039794921875
6051,-0.138916015625,-0.321533203125,0.279052734375,-0.927001953125,-0.710205078125
6052,0.861083984375,0.678466796875,-0.720947265625,0.072998046875,0.289794921875
6053,0.361083984375,-0.821533203125,-0.220947265625,-0.427001953125,0.789794921875
6054,-0.638916015625,0.178466796875,0.779052734375,0.572998046875,-0.210205078125
6055,-0.513916015625,-0.196533203125,-0.345947265625,0.197998046875,-0.335205078125
6056,0.486083984375,0.803466796875,0.654052734375,-0.802001953125,0.664794921875
6057,0.986083984375,-0.696533203125,0.154052734375,0.697998046875,0.164794921875
6058,-0.013916015625,0.303466796875,-0.845947265625,-0.302001953125,-0.835205078125
6059,-0.263916015625,-0.946533203125,0.904052734375,0.447998046875,0.414794921875
6060,0.736083984375,0.053466796875,-0.095947265625,-0.552001953125,-0.585205078125
6061,0.236083984375,-0.446533203125,-0.595947265625,0.947998046875,-0.085205078125
6062,-0.763916015625,0.553466796875,0.404052734375,-0.052001953125,0.914794921875
6063,-0.826416015625,-0.384033203125,0.716552734375,-0.489501953125,0.102294921875
6064,0.173583984375,0.615966796875,-0.283447265625,0.510498046875,-0.897705078125
6065,0.673583984375,-0.884033203125,-0.783447265625,-0.989501953125,-0.397705078125
6066,-0.326416015625,0.115966796875,0.216552734375,0.010498046875,0.602294921875
6067,-0.076416015625,-0.634033203125,-0.033447265625,-0.239501953125,-0.147705078125
6068,0.923583984375,0.365966796875,0.966552734375,0.760498046875,0.852294921875
6069,0.423583984375,-0.134033203125,0.466552734375,-0.739501953125,0.352294921875
6070,-0.576416015625,0.865966796875,-0.533447265625,0.260498046875,-0.647705078125
6071,-0.701416015625,-0.759033203125,0.091552734375,0.885498046875,-0.772705078125
6072,0.298583984375,0.240966796875,-0.908447265625,-0.114501953125,0.227294921875
6073,0.798583984375,-0.259033203125,-0.408447265625,0.385498046875,0.727294921875
6074,-0.201416015625,0.740966796875,0.591552734375,-0.614501953125,-0.272705078125
6075,-0.451416015625,-0.009033203125,-0.658447265625,0.635498046875,0.977294921875
6076,0.548583984375,0.990966796875,0.341552734375,-0.364501953125,-0.022705078125
6077,0.048583984375,-0.509033203125,0.841552734375,0.135498046875,-0.522705078125
6078,-0.951416015625,0.490966796875,-0.158447265625,-0.864501953125,0.477294921875
6079,-0.967041015625,-0.837158203125,0.857177734375,-0.098876953125,-0.444580078125
6080,0.032958984375,0.162841796875,-0.142822265625,0.901123046875,0.555419921875
6081,0.532958984375,-0.337158203125,-0.642822265625,-0.598876953125,0.055419921875
6082,-0.467041015625,0.662841796875,0.357177734375,0.401123046875,-0.944580078125
6083,-0.217041015625,-0.087158203125,-0.392822265625,-0.348876953125,0.305419921875
6084,0.782958984375,0.912841796875,0.607177734375,0.651123046875,-0.694580078125
6085,0.282958984375,-0.587158203125,0.107177734375,-0.848876953125,-0.194580078125
6086,-0.717041015625,0.412841796875,-0.892822265625,0.151123046875,0.805419921875
6087,-0.592041015625,-0.462158203125,0.482177734375,0.526123046875,0.680419921875
6088,0.407958984375,0.537841796875,-0.517822265625,-0.473876953125,-0.319580078125
6089,0.907958984375,-0.962158203125,-0.017822265625,0.026123046875,-0.819580078125
6090,-0.092041015625,0.037841796875,0.982177734375,-0.973876953125,0.180419921875
6091,-0.342041015625,-0.712158203125,-0.767822265625,0.776123046875,-0.569580078125
6092,0.657958984375,0.287841796875,0.232177734375,-0.223876953125,0.430419921875
6093,0.157958984375,-0.212158203125,0.732177734375,0.276123046875,0.930419921875
6094,-0.842041015625,0.787841796875,-0.267822265625,-0.723876953125,-0.069580078125
6095,-0.779541015625,-0.149658203125,-0.580322265625,-0.786376953125,-0.882080078125
6096,0.220458984375,0.850341796875,0.419677734375,0.213623046875,0.117919921875
6097,0.720458984375,-0.649658203125,0.919677734375,-0.286376953125,0.617919921875
6098,-0.279541015625,0.350341796875,-0.080322265625,0.713623046875,-0.382080078125
6099,-0.029541015625,-0.899658203125,0.169677734375,-0.536376953125,0.867919921875
6100,0.970458984375,0.100341796875,-0.830322265625,0.463623046875,-0.132080078125
6101,0.470458984375,-0.399658203125,-0.330322265625,-0.036376953125,-0.632080078125
6102,-0.529541015625,0.600341796875,0.669677734375,0.963623046875,0.367919921875
6103,-0.654541015625,-0.524658203125,-0.205322265625,0.338623046875,0.242919921875
6104,0.345458984375,0.475341796875,0.794677734375,-0.661376953125,-0.757080078125
6105,0.845458984375,-0.024658203125,0.294677734375,0.838623046875,-0.257080078125
6106,-0.154541015625,0.975341796875,-0.705322265625,-0.161376953125,0.742919921875
6107,-0.404541015625,-0.274658203125,0.544677734375,0.088623046875,-0.007080078125
6108,0.595458984375,0.725341796875,-0.455322265625,-0.911376953125,0.992919921875
6109,0.095458984375,-0.774658203125,-0.955322265625,0.588623046875,0.492919921875
6110,-0.904541015625,0.225341796875,0.044677734375,-0.411376953125,-0.507080078125
6111,-0.935791015625,-0.368408203125,-0.111572265625,0.807373046875,0.899169921875
6112,0.064208984375,0.631591796875,0.888427734375,-0.192626953125,-0.100830078125
6113,0.564208984375,-0.868408203125,0.388427734375,0.307373046875,-0.600830078125
6114,-0.435791015625,0.131591796875,-0.611572265625,-0.692626953125,0.399169921875
6115,-0.185791015625,-0.618408203125,0.638427734375,0.557373046875,-0.850830078125
6116,0.814208984375,0.381591796875,-0.361572265625,-0.442626953125,0.149169921875
6117,0.314208984375,-0.118408203125,-0.861572265625,0.057373046875,0.649169921875
6118,-0.685791015625,0.881591796875,0.138427734375,-0.942626953125,-0.350830078125
6119,-0.560791015625,-0.993408203125,-0.736572265625,-0.317626953125,-0.225830078125
6120,0.439208984375,0.006591796875,0.263427734375,0.682373046875,0.774169921875
6121,0.939208984375,-0.493408203125,0.763427734375,-0.817626953125,0.274169921875
6122,-0.060791015625,0.506591796875,-0.236572265625,0.182373046875,-0.725830078125
6123,-0.310791015625,-0.243408203125,0.013427734375,-0.067626953125,0.024169921875
6124,0.689208984375,0.756591796875,-0.986572265625,0.932373046875,-0.975830078125
6125,0.189208984375,-0.743408203125,-0.486572265625,-0.567626953125,-0.475830078125
6126,-0.810791015625,0.256591796875,0.513427734375,0.432373046875,0.524169921875
6127,-0.873291015625,-0.680908203125,0.325927734375,0.119873046875,0.461669921875
6128,0.126708984375,0.319091796875,-0.674072265625,-0.880126953125,-0.538330078125
6129,0.626708984375,-0.180908203125,-0.174072265625,0.619873046875,-0.038330078125
6130,-0.373291015625,0.819091796875,0.825927734375,-0.380126953125,0.961669921875
6131,-0.123291015625,-0.430908203125,-0.924072265625,0.369873046875,-0.288330078125
6132,0.876708984375,0.569091796875,0.075927734375,-0.630126953125,0.711669921875
6133,0.376708984375,-0.930908203125,0.575927734375,0.869873046875,0.211669921875
6134,-0.623291015625,0.069091796875,-0.424072265625,-0.130126953125,-0.788330078125
6135,-0.748291015625,-0.055908203125,0.950927734375,-0.505126953125,-0.663330078125
6136,0.251708984375,0.944091796875,-0.049072265625,0.494873046875,0.336669921875
6137,0.751708984375,-0.555908203125,-0.549072265625,-0.005126953125,0.836669921875
6138,-0.248291015625,0.444091796875,0.450927734375,0.994873046875,-0.163330078125
6139,-0.498291015625,-0.805908203125,-0.299072265625,-0.755126953125,0.586669921875
6140,0.501708984375,0.194091796875,0.700927734375,0.244873046875,-0.413330078125
6141,0.001708984375,-0.305908203125,0.200927734375,-0.255126953125,-0.913330078125
6142,-0.998291015625,0.694091796875,-0.799072265625,0.744873046875,0.086669921875
6143,-0.998779296875,-0.686279296875,0.797119140625,0.772705078125,0.952392578125
6144,0.001220703125,0.313720703125,-0.202880859375,-0.227294921875,-0.047607421875
6145,0.501220703125,-0.186279296875,-0.702880859375,0.272705078125,-0.547607421875
6146,-0.498779296875,0.813720703125,0.297119140625,-0.727294921875,0.452392578125
6147,-0.248779296875,-0.436279296875,-0.452880859375,0.522705078125,-0.797607421875
6148,0.751220703125,0.563720703125,0.547119140625,-0.477294921875,0.202392578125
6149,0.251220703125,-0.936279296875,0.047119140625,0.022705078125,0.702392578125
6150,-0.748779296875,0.063720703125,-0.952880859375,-0.977294921875,-0.297607421875
6151,-0.623779296875,-0.061279296875,0.422119140625,-0.352294921875,-0.172607421875
6152,0.376220703125,0.938720703125,-0.577880859375,0.647705078125,0.827392578125
6153,0.876220703125,-0.561279296875,-0.077880859375,-0.852294921875,0.327392578125
6154,-0.123779296875,0.438720703125,0.922119140625,0.147705078125,-0.672607421875
6155,-0.373779296875,-0.811279296875,-0.827880859375,-0.102294921875,0.077392578125
6156,0.626220703125,0.188720703125,0.172119140625,0.897705078125,-0.922607421875
6157,0.126220703125,-0.311279296875,0.672119140625,-0.602294921875,-0.422607421875
6158,-0.873779296875,0.688720703125,-0.327880859375,0.397705078125,0.577392578125
6159,-0.811279296875,-0.373779296875,-0.515380859375,0.085205078125,0.389892578125
6160,0.188720703125,0.626220703125,0.484619140625,-0.914794921875,-0.610107421875
6161,0.688720703125,-0.873779296875,0.984619140625,0.585205078125,-0.110107421875
6162,-0.311279296875,0.126220703125,-0.015380859375,-0.414794921875,0.889892578125
6163,-0.061279296875,-0.623779296875,0.234619140625,0.335205078125,-0.360107421875
6164,0.938720703125,0.376220703125,-0.765380859375,-0.664794921875,0.639892578125
6165,0.438720703125,-0.123779296875,-0.265380859375,0.835205078125,0.139892578125
6166,-0.561279296875,0.876220703125,0.734619140625,-0.164794921875,-0.860107421875
6167,-0.686279296875,-0.998779296875,-0.140380859375,-0.539794921875,-0.735107421875
6168,0.313720703125,0.001220703125,0.859619140625,0.460205078125,0.264892578125
6169,0.813720703125,-0.498779296875,0.359619140625,-0.039794921875,0.764892578125
6170,-0.186279296875,0.501220703125,-0.640380859375,0.960205078125,-0.235107421875
6171,-0.436279296875,-0.248779296875,0.609619140625,-0.789794921875,0.514892578125
6172,0.563720703125,0.751220703125,-0.390380859375,0.210205078125,-0.485107421875
6173,0.063720703125,-0.748779296875,-0.890380859375,-0.289794921875,-0.985107421875
6174,-0.936279296875,0.251220703125,0.109619140625,0.710205078125,0.014892578125
6175,-0.905029296875,-0.155029296875,-0.046630859375,-0.071044921875,-0.391357421875
6176,0.094970703125,0.844970703125,0.953369140625,0.928955078125,0.608642578125
6177,0.594970703125,-0.655029296875,0.453369140625,-0.571044921875,0.108642578125
6178,-0.405029296875,0.344970703125,-0.546630859375,0.428955078125,-0.891357421875
6179,-0.155029296875,-0.905029296875,0.703369140625,-0.321044921875,0.358642578125
6180,0.844970703125,0.094970703125,-0.296630859375,0.678955078125,-0.641357421875
6181,0.344970703125,-0.405029296875,-0.796630859375,-0.821044921875,-0.141357421875
6182,-0.655029296875,0.594970703125,0.203369140625,0.178955078125,0.858642578125
6183,-0.530029296875,-0.530029296875,-0.671630859375,0.553955078125,0.733642578125
6184,0.469970703125,0.469970703125,0.328369140625,-0.446044921875,-0.266357421875
6185,0.969970703125,-0.030029296875,0.828369140625,0.053955078125,-0.766357421875
6186,-0.030029296875,0.969970703125,-0.171630859375,-0.946044921875,0.233642578125
6187,-0.280029296875,-0.280029296875,0.078369140625,0.803955078125,-0.516357421875
6188,0.719970703125,0.719970703125,-0.921630859375,-0.196044921875,0.483642578125
6189,0.219970703125,-0.780029296875,-0.421630859375,0.303955078125,0.983642578125
6190,-0.780029296875,0.219970703125,0.578369140625,-0.696044921875,-0.016357421875
6191,-0.842529296875,-0.842529296875,0.265869140625,-0.758544921875,-0.953857421875
6192,0.157470703125,0.157470703125,-0.734130859375,0.241455078125,0.046142578125
6193,0.657470703125,-0.342529296875,-0.234130859375,-0.258544921875,0.546142578125
6194,-0.342529296875,0.657470703125,0.765869140625,0.741455078125,-0.453857421875
6195,-0.092529296875,-0.092529296875,-0.984130859375,-0.508544921875,0.796142578125
6196,0.907470703125,0.907470703125,0.015869140625,0.491455078125,-0.203857421875
6197,0.407470703125,-0.592529296875,0.515869140625,-0.008544921875,-0.703857421875
6198,-0.592529296875,0.407470703125,-0.484130859375,0.991455078125,0.296142578125
6199,-0.717529296875,-0.467529296875,0.890869140625,0.366455078125,0.171142578125
6200,0.282470703125,0.532470703125,-0.109130859375,-0.633544921875,-0.828857421875
6201,0.782470703125,-0.967529296875,-0.609130859375,0.866455078125,-0.328857421875
6202,-0.217529296875,0.032470703125,0.390869140625,-0.133544921875,0.671142578125
6203,-0.467529296875,-0.717529296875,-0.359130859375,0.116455078125,-0.078857421875
6204,0.532470703125,0.282470703125,0.640869140625,-0.883544921875,0.921142578125
6205,0.032470703125,-0.217529296875,0.140869140625,0.616455078125,0.421142578125
6206,-0.967529296875,0.782470703125,-0.859130859375,-0.383544921875,-0.578857421875
6207,-0.951904296875,-0.389404296875,0.156494140625,-0.649169921875,0.624267578125
6208,0.048095703125,0.610595703125,-0.843505859375,0.350830078125,-0.375732421875
6209,0.548095703125,-0.889404296875,-0.343505859375,-0.149169921875,-0.875732421875
6210,-0.451904296875,0.110595703125,0.656494140625,0.850830078125,0.124267578125
6211,-0.201904296875,-0.639404296875,-0.593505859375,-0.899169921875,-0.625732421875
6212,0.798095703125,0.360595703125,0.406494140625,0.100830078125,0.374267578125
6213,0.298095703125,-0.139404296875,0.906494140625,-0.399169921875,0.874267578125
6214,-0.701904296875,0.860595703125,-0.093505859375,0.600830078125,-0.125732421875
6215,-0.576904296875,-0.764404296875,0.531494140625,0.225830078125,-0.250732421875
6216,0.423095703125,0.235595703125,-0.468505859375,-0.774169921875,0.749267578125
6217,0.923095703125,-0.264404296875,-0.968505859375,0.725830078125,0.249267578125
6218,-0.076904296875,0.735595703125,0.031494140625,-0.274169921875,-0.750732421875
6219,-0.326904296875,-0.014404296875,-0.218505859375,0.475830078125,0.499267578125
6220,0.673095703125,0.985595703125,0.781494140625,-0.524169921875,-0.500732421875
6221,0.173095703125,-0.514404296875,0.281494140625,0.975830078125,-0.000732421875
6222,-0.826904296875,0.485595703125,-0.718505859375,-0.024169921875,0.999267578125
6223,-0.764404296875,-0.576904296875,-0.406005859375,-0.461669921875,0.061767578125
6224,0.235595703125,0.423095703125,0.593994140625,0.538330078125,-0.938232421875
6225,0.735595703125,-0.076904296875,0.093994140625,-0.961669921875,-0.438232421875
6226,-0.264404296875,0.923095703125,-0.906005859375,0.038330078125,0.561767578125
6227,-0.014404296875,-0.326904296875,0.843994140625,-0.211669921875,-0.188232421875
6228,0.985595703125,0.673095703125,-0.156005859375,0.788330078125,0.811767578125
6229,0.485595703125,-0.826904296875,-0.656005859375,-0.711669921875,0.311767578125
6230,-0.514404296875,0.173095703125,0.343994140625,0.288330078125,-0.688232421875
6231,-0.639404296875,-0.201904296875,-0.781005859375,0.913330078125,-0.813232421875
6232,0.360595703125,0.798095703125,0.218994140625,-0.086669921875,0.186767578125
6233,0.860595703125,-0.701904296875,0.718994140625,0.413330078125,0.686767578125
6234,-0.139404296875,0.298095703125,-0.281005859375,-0.586669921875,-0.313232421875
6235,-0.389404296875,-0.951904296875,0.468994140625,0.663330078125,0.936767578125
6236,0.610595703125,0.048095703125,-0.531005859375,-0.336669921875,-0.063232421875
6237,0.110595703125,-0.451904296875,-0.031005859375,0.163330078125,-0.563232421875
6238,-0.889404296875,0.548095703125,0.968994140625,-0.836669921875,0.436767578125
6239,-0.920654296875,-0.920654296875,-0.937255859375,0.444580078125,-0.031982421875
6240,0.079345703125,0.079345703125,0.062744140625,-0.555419921875,0.968017578125
6241,0.579345703125,-0.420654296875,0.562744140625,0.944580078125,0.468017578125
6242,-0.420654296875,0.579345703125,-0.437255859375,-0.055419921875,-0.531982421875
6243,-0.170654296875,-0.170654296875,0.312744140625,0.194580078125,0.218017578125
6244,0.829345703125,0.829345703125,-0.687255859375,-0.805419921875,-0.781982421875
6245,0.329345703125,-0.670654296875,-0.187255859375,0.694580078125,-0.281982421875
6246,-0.670654296875,0.329345703125,0.812744140625,-0.305419921875,0.718017578125
6247,-0.545654296875,-0.295654296875,-0.312255859375,-0.930419921875,0.843017578125
6248,0.454345703125,0.704345703125,0.687744140625,0.069580078125,-0.156982421875
6249,0.954345703125,-0.795654296875,0.187744140625,-0.430419921875,-0.656982421875
6250,-0.045654296875,0.204345703125,-0.812255859375,0.569580078125,0.343017578125
6251,-0.295654296875,-0.545654296875,0.937744140625,-0.680419921875,-0.906982421875
6252,0.704345703125,0.454345703125,-0.062255859375,0.319580078125,0.093017578125
6253,0.204345703125,-0.045654296875,-0.562255859375,-0.180419921875,0.593017578125
6254,-0.795654296875,0.954345703125,0.437744140625,0.819580078125,-0.406982421875
6255,-0.858154296875,-0.108154296875,0.625244140625,0.632080078125,-0.594482421875
6256,0.141845703125,0.891845703125,-0.374755859375,-0.367919921875,0.405517578125
6257,0.641845703125,-0.608154296875,-0.874755859375,0.132080078125,0.905517578125
6258,-0.358154296875,0.391845703125,0.125244140625,-0.867919921875,-0.094482421875
6259,-0.108154296875,-0.858154296875,-0.124755859375,0.882080078125,0.655517578125
6260,0.891845703125,0.141845703125,0.875244140625,-0.117919921875,-0.344482421875
6261,0.391845703125,-0.358154296875,0.375244140625,0.382080078125,-0.844482421875
6262,-0.608154296875,0.641845703125,-0.624755859375,-0.617919921875,0.155517578125
6263,-0.733154296875,-0.733154296875,0.000244140625,-0.242919921875,0.280517578125
6264,0.266845703125,0.266845703125,-0.999755859375,0.757080078125,-0.719482421875
6265,0.766845703125,-0.233154296875,-0.499755859375,-0.742919921875,-0.219482421875
6266,-0.233154296875,0.766845703125,0.500244140625,0.257080078125,0.780517578125
6267,-0.483154296875,-0.483154296875,-0.749755859375,-0.492919921875,-0.469482421875
6268,0.516845703125,0.516845703125,0.250244140625,0.507080078125,0.530517578125
6269,0.016845703125,-0.983154296875,0.750244140625,-0.992919921875,0.030517578125
6270,-0.983154296875,0.016845703125,-0.249755859375,0.007080078125,-0.969482421875
6271,-0.975341796875,-0.022216796875,-0.632568359375,-0.844482421875,0.116455078125
6272,0.024658203125,0.977783203125,0.367431640625,0.155517578125,-0.883544921875
6273,0.524658203125,-0.522216796875,0.867431640625,-0.344482421875,-0.383544921875
6274,-0.475341796875,0.477783203125,-0.132568359375,0.655517578125,0.616455078125
6275,-0.225341796875,-0.772216796875,0.117431640625,-0.594482421875,-0.133544921875
6276,0.774658203125,0.227783203125,-0.882568359375,0.405517578125,0.866455078125
6277,0.274658203125,-0.272216796875,-0.382568359375,-0.094482421875,0.366455078125
6278,-0.725341796875,0.727783203125,0.617431640625,0.905517578125,-0.633544921875
6279,-0.600341796875,-0.647216796875,-0.007568359375,0.280517578125,-0.758544921875
6280,0.399658203125,0.352783203125,0.992431640625,-0.719482421875,0.241455078125
6281,0.899658203125,-0.147216796875,0.492431640625,0.780517578125,0.741455078125
6282,-0.100341796875,0.852783203125,-0.507568359375,-0.219482421875,-0.258544921875
6283,-0.350341796875,-0.397216796875,0.742431640625,0.030517578125,0.991455078125
6284,0.649658203125,0.602783203125,-0.257568359375,-0.969482421875,-0.008544921875
6285,0.149658203125,-0.897216796875,-0.757568359375,0.530517578125,-0.508544921875
6286,-0.850341796875,0.102783203125,0.242431640625,-0.469482421875,0.491455078125
6287,-0.787841796875,-0.959716796875,0.929931640625,-0.031982421875,0.553955078125
6288,0.212158203125,0.040283203125,-0.070068359375,0.968017578125,-0.446044921875
6289,0.712158203125,-0.459716796875,-0.570068359375,-0.531982421875,-0.946044921875
6290,-0.287841796875,0.540283203125,0.429931640625,0.468017578125,0.053955078125
6291,-0.037841796875,-0.209716796875,-0.320068359375,-0.281982421875,-0.696044921875
6292,0.962158203125,0.790283203125,0.679931640625,0.718017578125,0.303955078125
6293,0.462158203125,-0.709716796875,0.179931640625,-0.781982421875,0.803955078125
6294,-0.537841796875,0.290283203125,-0.820068359375,0.218017578125,-0.196044921875
6295,-0.662841796875,-0.334716796875,0.304931640625,0.593017578125,-0.321044921875
6296,0.337158203125,0.665283203125,-0.695068359375,-0.406982421875,0.678955078125
6297,0.837158203125,-0.834716796875,-0.195068359375,0.093017578125,0.178955078125
6298,-0.162841796875,0.165283203125,0.804931640625,-0.906982421875,-0.821044921875
6299,-0.412841796875,-0.584716796875,-0.945068359375,0.843017578125,0.428955078125
6300,0.587158203125,0.415283203125,0.054931640625,-0.156982421875,-0.571044921875
6301,0.087158203125,-0.084716796875,0.554931640625,0.343017578125,-0.071044921875
6302,-0.912841796875,0.915283203125,-0.445068359375,-0.656982421875,0.928955078125
6303,-0.881591796875,-0.553466796875,0.398681640625,0.061767578125,-0.539794921875
