,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42
1118,28076.171875,42831.24597713193,58331.666049850355,74603.91808110835,91674.80919695545,109571.35698079679,128320.65279358724,147949.69438354875,168485.1823071092,189953.2738084561,212379.2868137378,235787.34557907513,260199.95828296652,285637.5154709018,312117.69674635463,339654.7714696367,368258.77749844285,278554.19215572503,275566.58648623084,273103.3403850653,271120.59455099754,269575.8698932449,268427.7060801175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,20263.671875,22202.87709510666,24265.5125229469,26458.386971424166,28788.642042626427,31263.763496846543,33891.592074026135,36680.333527152536,39638.567575798515,42775.25542708233,46099.74543918436,49621.77641727295,53351.47793106196,57299.36692472406,61476.33975064483,65893.65859527716,70562.93107450563,75496.08155342416,80705.3124868554,86203.05377755838,92001.89780390437,98114.51737279922,104553.56340191235,111331.53862350243,118460.64302705447,125952.58611815468,133818.36036802054,99447.57862739539,96279.79448410166,93533.29930309158,91183.84310551052,89208.78627602842,87586.89218468538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,270263.671875,288326.1856160574,307169.37872832565,326813.6526822368,347278.1318406853,368580.2598952746,390735.3232478015,413755.8900693637,437651.15237770515,462426.15701986867,341656.63698211085,327927.75721558224,315477.0900888495,304210.9164767413,294041.2037038806,284884.9954786972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,395263.671875,424972.62644753314,456273.3032858313,489240.3793671819,523951.69589169376,560488.3636211412,598934.8670064041,639379.1660313809,681912.7944748498,726630.9530241712,773632.5953588256,823020.5049492962,874901.3598780574,929385.782473245,986588.3699389643,1046627.7014541364,1109626.3163770172,1175710.6572151307,1245010.9698776253,1317661.1523930002,1393798.541720341,1473563.6264734473,1557099.6712773682,1644552.2360446597,1736068.5706489026,1831796.8622367359,1931885.3087048994,2036480.9876217141,2145728.4850393017,2259768.243172758,2378734.579771738,2502753.325147843,2631939.0152385985,2766391.570809461,2906192.383991142,3051399.723961599,2241430.354763152,2135194.6126292585,2038768.9837330333,1951474.9738157191,1872678.8640200195,1801787.2642865356,0.0
1122,145263.671875,154324.02860601866,163736.7266039367,173511.98441581475,183659.9851175613,194190.81119698237,205114.3666917645,216440.28446982373,228177.81621845506,240335.70234560597,252922.01858796342,265943.99566350126,279407.8077987177,293318.3254025119,307678.8265512474,322490.66129801056,337752.8621329687,353461.69321696693,369610.130311629,270331.0838706242,255868.38275242524,242526.7657650345,230221.04930248004,218871.70934339362,208404.3962396069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,207763.671875,227265.55035215607,247938.8399243245,269844.0592175087,293044.5293215865,317606.4741133733,343599.1190679211,371094.7873374822,400168.99161135306,430900.5199539128,463371.5134438806,497667.5329949655,533877.6122148895,572094.2925425415,612413.6361759884,654935.2114490402,699762.0443101996,747000.5283813588,796760.2846975764,849153.9606233265,904296.9555708785,962307.0589755258,1023303.9834694545,1087408.7732974812,1154743.0646880572,1225428.171085655,1299583.9618215377,1377327.497909679,1458771.3831740294,1544021.782830002,1633176.0549709732,1726319.9332028541,1276466.9337251983,1227157.370151587,1183253.7190627127,1144409.8924974138,1110302.2520043205,1080627.0285471855,0.0,0.0,0.0,0.0,0.0
1124,457763.671875,473315.7338548164,489332.8520951485,505821.63316577655,522787.54368204164,540234.6631590828,558165.3973058981,576580.1460958297,595476.9202711101,614850.8992200552,634693.9224196636,654993.905884746,675734.1743382765,696892.6991609677,502908.8621572173,467268.93978721864,434233.2035063094,403608.99405274866,375217.57560597244,348893.1037518439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,332763.671875,345393.7694812015,358483.0965606422,372046.36518722994,386098.4570554307,400654.3692735597,415729.1483920393,431337.81068223744,447495.2463720448,464216.1051906809,481514.66017219477,499404.6462094233,517899.0693324263,537009.982102496,556748.2198601621,577123.0918396943,598142.0203617093,619810.1204406411,642129.7112000373,665099.7494866579,688715.1750329073,712966.1554658536,737837.2184443373,534314.3801010912,498938.45131258224,466253.0517247125,436061.6186241469,408181.5802088727,382443.2617274482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,82763.671875,98941.33342990138,115748.46784571647,133194.31206202303,151285.97837236006,170027.9571196285,132595.0744368605,136039.31083615002,139356.95834254444,142549.89716111185,145618.5556787951,148561.85439162055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,114013.671875,123368.79164747885,133132.7623627724,143320.33316227913,153946.6922869726,165027.46990096453,176578.73897508436,188617.0138193568,201159.24578136235,214222.81554364087,227825.5213556545,241985.56242218634,256721.5165379353,272052.31090463506,287997.18488905986,304575.64327412785,321807.39831687836,339712.298651775,358310.2427604808,377621.07436432946,397664.45667706884,418459.7219765037,440025.69240749296,462380.4673082621,485541.17165013216,509523.65939097,534342.164659355,560008.8927058445,586533.5414788778,613922.7435091542,642179.4165274188,671302.0099149874,701283.6327248286,732111.047661038,534634.4598951201,504993.0303746091,477656.89618483646,452452.5504657367,429218.1453784895,407802.5039666958,0.0,0.0,0.0
1128,364013.671875,377549.42950495373,391576.09595164354,406107.7306813999,421158.0877571821,436740.4624577407,452867.50924027216,469551.02647966665,486801.7027700049,504628.81885558437,523039.89846884384,542040.3004936756,561632.7439519168,581816.7563419783,602588.0348642624,623937.7090831271,452096.0448556651,422547.55532188364,395296.9817079496,370179.28722608904,347041.240509084,325740.4762155227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,489013.671875,508955.3652245195,529540.6471597461,550786.7120562912,572710.8188015978,595330.2184238022,618662.0676401542,642723.3260363974,667530.6342386818,693100.1700402141,719447.4789900549,746587.2754350657,774533.2094216058,803297.5942048301,832891.088374322,863322.3257800444,894597.4855283473,926719.7933124002,959688.9442466839,993500.4361977857,1028144.8013574082,1063606.7225115958,1099864.0191592942,1136886.4873777176,1174634.5761992529,849140.517654098,790811.8073790235,736699.6817790893,686489.1151262624,639887.6938028724,596623.9367744416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,239013.671875,250150.56166614563,261697.62522650004,273660.89924436115,286044.94219454395,298852.50173451996,312084.1277224863,325737.72339261963,237865.61857968188,224715.10783845093,212638.6642775166,201558.01411131938,191400.1719776089,182096.97746230476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,176513.671875,189961.45053976757,204021.3492359162,218715.31555703018,234065.6781937038,250095.08406973956,266826.4199860905,284282.71599698573,302487.02728921187,321462.29081486474,341231.1523320813,361815.7588290863,383237.5105361701,405516.7658602469,428672.4916008419,452721.84972014045,477679.7107417961,503558.08254718827,530365.4419346723,558105.9548283233,586778.5695033239,431463.1759834416,411430.7860923449,393108.8397695932,376370.07218523166,361095.30139158305,347172.64883118455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,426513.671875,445231.88927175687,464649.4568235794,339338.8509323313,320729.1189557969,303755.0989423427,288305.7493795505,274277.8313903678,261575.20195942363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,301513.671875,312580.1652923505,324006.97042127873,335804.5296174645,347983.45887383114,360554.52924305026,373528.64387236163,386916.8099124077,400730.1044456202,414979.6334460597,429676.4826290844,444831.65887310385,460456.0206939795,476560.1960220909,493154.48526915594,510248.74737278296,527852.2661674671,545973.5940472463,564620.3694534763,583799.1042373927,603514.9364080665,623771.3431797773,644569.8085779815,665909.439151551,687786.5205756747,710194.0071244296,733120.9351606068,756551.7509578743,780465.5423734428,804835.163180338,580738.366823792,539472.1735197084,501195.26908852614,465685.64091346646,432737.3396281885,402159.29788989923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1134,51513.671875,56228.66332061233,61192.935258547564,66416.09374990145,71907.7551959798,77677.4708485252,83734.63478929512,90088.37249618192,96747.40668023964,103719.89659821274,111013.24651983302,118633.87846282494,88610.87459725066,86318.14083317043,84330.01246190394,82626.31392168191,81187.9667153212,79996.82725645477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,35888.671875,44481.69950318037,53580.010260511874,63206.56847955653,73385.20104164862,84140.6120942777,95498.39462898107,107485.03811775727,120127.93125387302,133455.3586641424,147496.49024992346,162281.3615681734,177840.8433761787,194206.59812748604,211411.02081471012,229487.1610989734,248468.6231364879,268389.43890002527,289283.9100856437,311186.4128811975,334131.158940451,358151.9048425233,383281.6011088201,409551.9704878004,436993.00369373197,465632.35909521487,495494.6509957235,526600.6091448985,558966.0899935442,414820.6426038066,400579.33026067744,387839.6230620869,376495.3819606955,366446.6466765421,357598.8864053517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,285888.671875,302087.58955495583,318819.93782266346,336093.127031294,353913.1142729172,372284.08246179164,391208.06682205625,410684.5212400753,430709.81610039,451276.6583675572,472373.4238370892,345788.3734936439,327619.5745780382,310813.8962177808,295266.0048325584,280877.5457213068,267556.55326879816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,410888.671875,425941.0874374806,441546.01392331946,457721.4659284749,474485.57415604184,491856.4907430546,509852.27462352836,528490.7535743101,547789.3590764105,567764.9295411429,588433.4767911179,609809.9099448575,631907.710025418,654738.5476945507,678311.8355038844,702634.2049567911,727708.8974982859,753535.057313187,780106.9125440364,807412.8302848488,584803.9606713816,546276.562870834,510740.1425711392,477980.2096369825,447797.66911056766,420007.6018373681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1138,160888.671875,167712.98931063814,122302.41879927857,115301.75903976275,108843.55177283596,102887.18038611805,97394.78550085376,92331.03466695618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,223388.671875,235204.1680379472,247562.29093577238,260485.19491556965,273995.6883528412,288117.2114672261,302873.8046994724,318290.06581350544,334391.0935734947,351202.41548202926,368749.89664486307,387059.62634247594,406157.7783305462,426070.4402514267,446823.4068075356,468441.9305158139,490950.42292097356,514372.0980860674,538728.5489957357,564039.2461973048,590320.9465696237,617586.9985583859,645846.5285694676,675103.4915030431,493748.8966870069,467517.9673409908,443540.4243908875,421656.9798401384,401719.1234594447,383588.1365494925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,473388.671875,491465.6566788105,510038.9448190986,529103.7741910481,548651.9060045797,568671.0104927387,589143.9635227097,427033.6306369305,399207.5195044714,373433.86791693163,349559.14262673183,327440.6525885238,306945.7157555888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,348388.671875,364763.7546331782,381913.2249305237,399873.3892921303,418682.165309301,438379.13563493587,459005.6004167718,480604.62736057164,503221.0984486062,526901.7521420232,551695.2196638626,577652.0536866407,604824.747427729,633267.7417793086,663037.4176583673,694192.070245597,726791.8611782249,760898.7440571869,796576.3578083293,833889.881483269,872905.8429790058,913691.8728752477,956316.3931117315,1000848.2285300541,1047356.127360065,1095908.1745137759,1146571.0790350551,1199409.314218903,1254484.0857430315,1311852.0996390984,1371564.0980776898,1433663.1267774862,1498182.4934327125,1095600.3603888773,1037480.7902821776,984615.0124281584,936652.0139510178,893265.4733665775,854151.4703109598,0.0,0.0,0.0,0.0
1142,98388.671875,103569.33503590531,108958.2354209249,114561.34988424483,120384.52236218864,126433.39955876078,132713.35458606892,139229.39662117176,145986.06436483882,152987.3007821146,160236.30626970358,167735.36703286294,175485.65506879252,183486.99575171177,191737.59860852186,140163.6225364715,132598.6249197408,125646.35680964905,119261.55578816138,113401.98285005616,108028.15636364388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,67138.671875,81199.8388237684,95864.28026819167,111151.32980159282,127080.60691745533,143671.96285990244,160945.41356453495,178921.05737864308,197618.97487054067,217059.10760171924,237261.1122357015,258244.18578656105,280026.8571605818,302626.7394091252,326060.2362827148,350342.1957501322,375485.50211857544,401500.59726167313,428394.92023643013,456172.2532604032,484831.96064924606,514368.1059191406,381337.9016263079,367486.189790688,354780.22710105043,343127.58921753644,332441.1712079801,322638.62377309054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,317138.671875,327889.39543425926,338914.3552809054,350205.3227016751,253225.6772909889,235961.20705605485,219995.81685863584,205234.5851513995,191589.4022956425,178978.44756440585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,442138.671875,456554.0887005902,471425.2128301012,486765.35651986493,502588.0711190912,518907.12610509136,535736.4829612891,553090.2630300324,570982.7083360265,589428.1342195258,608440.8724383666,628035.2031912941,648225.2742782553,669025.0053424669,690447.9748298122,712507.2869488415,735215.4155143736,758584.0211042723,782623.7374471243,807343.9223831149,832752.3680966394,858854.9646031179,885655.3096815342,913154.2575779591,941349.3978665132,970234.4548502583,999798.5968292232,1030025.6434788626,1060893.1585044279,1092371.413715694,1124422.2097739815,809898.2767390464,750493.2382021513,695391.2594470176,644274.5759423994,596848.6032005408,552840.2500099165,0.0,0.0,0.0,0.0,0.0,0.0
1146,192138.671875,209030.58185102075,226909.40507616138,245820.9348069946,265811.9493209623,286930.0106741026,309223.2082870765,332739.83687746024,357527.9965379034,383635.1008144578,411107.2764554169,439988.63607383857,470320.4023032989,351497.901404922,342815.5774714163,335484.2365528214,329426.012433893,324567.71858866315,320840.14138897654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,129638.671875,134328.1685426617,139165.07943382836,144153.67699108427,149298.32697013466,154603.4855964486,160073.69573600887,165713.58190783247,171527.84393841136,177521.24902646325,183698.62194975442,190064.83310354737,196624.78401163046,203383.38989499898,210345.55881905791,217516.16686656929,224900.02869920962,232501.86277414672,240326.25037197123,248377.58746699436,256660.02832860767,265177.4195812865,273933.2232690672,282930.4272661555,292171.4411470893,301657.975376251,311390.90139667375,321370.089891964,331594.22416389675,342060.5852146176,352764.8047515211,363700.5819530898,374859.35945788946,386229.9536848885,397798.13428721717,286682.3031233781,265844.0197159318,246502.69423421344,228547.22389813478,211874.599471984,196389.3185315519,0.0,0.0
1148,379638.671875,399559.82948745904,420313.79056330235,441928.0492272591,464430.18003816006,487847.676887118,512207.7585764622,537537.1354536456,563861.7306115368,591206.3481904557,619594.2802193047,649046.8422061352,679582.8263283528,711217.8595799184,743963.6526145636,777827.1232972628,812809.3771718275,848904.5252203811,620268.8222543787,586440.3135213532,555374.5901972865,526869.4381503663,500736.22881795495,476798.7222989553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,254638.671875,278070.2237037541,302520.7230900993,328025.30899086996,354619.90944585257,382341.1952702022,411226.51964610023,441313.8410170978,472641.6262535939,505248.7305545015,539174.2499686942,574457.341749584,611137.006985456,649251.8290642862,688839.6605212584,729937.2496660567,772579.7970811912,816800.4306085748,862629.58578735,910094.2768624551,959217.2414463236,1010015.939688534,1062501.3864041492,1116676.7920605035,1172535.9858756333,1230061.5916205258,902456.0469141818,857802.736150215,816712.9524359023,778915.1688934396,744155.4283524872,712195.7591929382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150,4638.671875,8538.552723905654,12701.58272589373,17139.84882897252,21865.580804034184,26891.067434668108,32228.551771123795,37890.10155137925,43887.450289004664,35162.26270363106,37323.7481218707,39500.65582689469,41695.66041775315,43910.86535763864,46147.748192966465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,6591.796875,10555.740528573357,14725.683901316112,19109.655479273213,23715.929839886867,28553.027757130796,33629.71476059188,38954.997818473676,44538.119755161264,50388.55094463779,56515.97774009946,62930.28700577862,69641.54600721509,76659.97678871751,83995.924018959,91659.81511470355,99662.11125543171,108013.24767473414,116723.56135415743,125803.20394795992,135262.03742917805,145109.50956488107,155354.5058982883,166005.17443511967,177068.71870005372,188551.15424744194,200457.02308246706,212789.0597830834,225547.80242375826,167111.79849839798,160961.01267250412,155368.06293323523,150290.1426777882,145686.93074728912,141520.31772967032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,256591.796875,270368.9216643109,284789.9925193378,299878.3154162318,315656.9959223645,332148.7076965287,349375.4130943735,367358.0278328859,386116.0205125602,405666.9365277699,426025.8345231175,447204.62209426827,328447.8931424741,312851.13914942805,298730.2507794435,285985.8788249102,274525.3546528914,264262.0230575598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,381591.796875,397366.72985040484,413649.5814209374,430452.39965163666,447786.9582773798,465664.6441966851,484096.3250487869,503092.19374978804,522661.5864114255,542812.7695576948,563552.6919863767,584886.6959913722,606818.1819661087,629348.2196487716,652475.0984506507,676193.8084380204,700495.4426306929,725366.5103605562,750788.1505367203,776735.2328418527,562222.7339463218,524544.6644095159,489604.4859734889,457197.18540184706,427132.3613553292,399233.12527549773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,131591.796875,141268.16751192408,151364.79380848934,113320.96137297344,110704.39044812242,108442.91853561305,106512.0105219928,104888.37156545134,103549.7513592552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,194091.796875,202035.52248874528,210272.0392349364,218810.74479098007,227661.1813550656,236833.0104664109,246335.98204330663,256179.89665139368,266374.55985819054,276929.727350367,287855.03928467794,299159.942108657,310853.59581976314,322944.76432819944,335441.68624561635,348351.9230360598,361682.1810339308,375438.103354238,389624.0271921124,404242.7014323506,419294.9588693087,434779.33668031736,450691.63811483607,467024.4276770629,483766.45142177836,350631.3813765153,327796.35224820627,306686.3661902331,287174.1317703501,269141.3488246633,252478.00460656072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,444091.796875,460354.29458456946,477163.70995922445,494525.4704216783,512442.4006261697,530914.1645094301,549936.6183976993,398650.74451280176,372856.3097842806,349109.0879558364,327264.8303958385,307189.7125041874,288759.4947842169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,319091.796875,337552.8679284898,356725.8311657689,376634.1972801005,397302.0984568469,418754.284535898,441016.1151122513,464113.5467924513,488073.1146929741,512921.9071138245,538687.5321433359,565398.074744704,593082.0426369042,621768.2990075253,651485.9797772778,682264.392769388,714132.8957149568,747120.7495400638,781256.9428236183,816569.9826776168,853087.6465738441,890836.6888128758,929842.4943919281,970128.6719671495,1011716.5764133942,1054624.750151776,1098868.2709361864,1144457.992162187,1191399.659988884,1239692.8896588173,1289329.9813869854,1340294.5541092658,1392559.9732970363,1446087.5470540489,1050577.1240647445,985234.5483940378,924759.9821221746,868787.7846052193,816977.7864997583,769013.2843381496,0.0,0.0,0.0
1158,69091.796875,78524.93237363108,88513.26544563459,99081.73645340031,110255.91365678798,122061.92284701516,134526.3558380457,147676.15371772618,161538.4600644909,176140.4385367742,191509.04833120562,207670.76997296454,224651.2727398993,242475.01372696692,261164.7571301335,280741.0007777703,210854.9066979222,206905.4749230908,203637.36035305075,201007.7486613268,198975.96334977986,197503.08091137427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,100341.796875,107331.68747975331,114709.88649961549,122495.46506259512,130708.25870982242,139368.87139318808,148498.6736341382,158119.79348323413,168255.09866707746,178928.16801319635,190163.24989793016,201985.20505991543,214419.4306543684,227491.76188215154,241228.34690313833,255655.49002573953,270799.4573435784,286686.23805650166,303341.2536577618,320789.00598578533,339052.65382452233,358153.50629361375,378110.41970955854,279257.35806136247,268061.75793873175,258076.49138443856,249224.58849148793,241434.16959084634,234637.87428928236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,350341.796875,376565.49466305145,403846.12521190336,432196.8629524187,461626.2545106898,344496.03408044984,335008.723524242,326541.64875175455,319017.22876203165,312361.9023554814,306505.58187951474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,475341.796875,498690.70270470186,523059.3719795546,548488.6610231813,575020.8102830334,602699.4550364828,631569.6290283629,661677.7594939384,693071.6517484128,725800.46120594,759914.6503205558,795465.9275103688,832507.1646254925,871092.2889390838,911276.1449676673,953114.3206484575,996662.9315029585,1041978.3553815644,1089116.9091956515,1138134.4576829402,1189085.942698997,1242024.8197625682,1297002.3865853038,1354066.9860693668,1413263.0637448307,1474630.056833893,1538201.0890712936,1604001.4420941873,1672046.770674403,1742341.02536381,1814874.0423605046,1322733.1297132731,1246364.7175021288,1176212.6566523113,1111829.259328378,1052797.6358774614,998729.047284662,0.0,0.0,0.0,0.0,0.0,0.0
1162,225341.796875,232787.05525540086,240442.26814566692,248309.74543248094,256391.21099098332,264687.68346570537,273199.3383539985,281925.34876048105,290863.70188418834,300010.98797759676,309362.1581854353,318910.2473418118,328646.05749216734,338557.7976338666,244041.47247630788,226375.21111282794,209983.6146717092,194772.14899210483,180653.15443265706,167545.345083149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,162841.796875,180053.61618378534,198283.34094889162,217581.6227245982,238001.37676440403,259597.8651009855,282428.77985078056,306554.32612248545,332037.3037673421,358943.18704114616,387340.2010487165,417299.39360565384,448894.7008731644,482203.004792078,517304.179953264,554281.1270833734,593219.7897855539,634209.1505410464,677341.2012339003,722710.8825897165,770415.9859001212,820557.0092146592,873236.9587951344,928561.0850152167,986636.5400184114,1047571.9422852527,1111476.8307681966,1178460.9883904364,1248633.6114320953,1322102.2976040237,1398971.8213990657,1479342.660583513,1563309.2324299708,1650957.7924990023,1742363.942481905,1837589.686894687,1355675.9799785074,1299144.190192769,1248320.5836795855,1202821.779933324,1162289.0638188757,1126385.703432503,0.0
1164,412841.796875,426889.2143252961,441365.50512110576,456279.42637566075,471639.23512459756,487452.55089557334,503726.19524334214,520466.00477444095,537676.6137113841,555361.2015213907,573521.2005585223,592155.95804207,611262.346022417,630834.3122768566,650862.3643461455,671332.978189782,692227.9222364062,713523.4869812236,514632.72685911634,477788.98328139295,443620.7096559941,411929.67777714034,382532.02572691004,355257.201960339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,287841.796875,298569.0467349684,309676.49840008456,321176.3458333907,333081.0064511481,345403.09616277687,358155.39826218586,371350.82511315023,385002.37140321994,399123.05754722236,413725.8615993681,428823.63777854614,444429.01942056225,460554.30383950216,477211.3162035383,494411.249103704,512164.47401282535,530480.3202916647,549366.8167967618,568830.3904770333,588875.515613304,609504.3065588077,630716.0459855447,652506.6397431362,674867.9885132608,697787.2655242984,721246.0887221339,521653.7025263421,486247.9675148004,453489.92687183066,423184.8467165776,395151.91795980366,369223.1899703406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,37841.796875,51544.83793520828,65770.37478512098,80529.45378387076,95832.23956886378,111687.76355420421,128103.62691656173,145085.65099498502,162637.467153074,180760.0372345335,139615.76636922837,141577.00784578512,143464.03329477343,145274.42381056902,147004.76550202447,148650.58632646292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,53466.796875,66002.51151698253,79124.27687607614,92852.89802418246,107209.69207294947,122216.46829965983,137895.5010091166,154269.49374147708,171361.53319723016,189195.0309733417,207793.65088342124,227181.2192633572,247381.61523536377,268418.63741028827,290315.84294229,313096.354203139,336782.62760668254,361396.1782788813,386957.2533272162,413484.44540849654,440994.2371217537,469500.4654622562,499013.6941685667,529540.4802899087,561082.5197202896,593635.6548290505,439032.10800856794,421790.172791352,406010.78230848315,391579.59718948073,378389.0715801306,366337.751363595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
